seller,stock,date,time,change
VegoStore,"1,309,620",2023-12-24,21:47:12,0
VegoStore,"1,309,620",2023-12-24,22:14:30,0
VegoStore,"1,309,620",2023-12-24,22:28:52,0
VegoStore,"1,309,620",2023-12-24,22:47:19,0
VegoStore,"1,309,620",2023-12-24,23:15:49,0
VegoStore,"1,309,620",2023-12-24,23:27:21,0
VegoStore,"1,309,620",2023-12-24,23:47:16,0
VegoStore,"1,309,620",2023-12-25,01:13:20,0
VegoStore,"1,309,620",2023-12-25,02:04:52,0
VegoStore,"1,309,620",2023-12-25,02:37:12,0
VegoStore,"1,309,620",2023-12-25,02:49:04,0
VegoStore,"1,309,620",2023-12-25,03:17:09,0
VegoStore,"1,309,620",2023-12-25,03:28:57,0
VegoStore,"1,309,620",2023-12-25,03:47:16,0
VegoStore,"1,309,620",2023-12-25,04:20:02,0
VegoStore,"1,309,620",2023-12-25,04:33:48,0
VegoStore,"1,309,620",2023-12-25,04:47:15,0
VegoStore,"1,309,620",2023-12-25,05:16:06,0
VegoStore,"1,309,620",2023-12-25,05:29:58,0
VegoStore,"1,309,620",2023-12-25,05:47:13,0
VegoStore,"1,309,620",2023-12-25,06:21:43,0
VegoStore,"1,309,620",2023-12-25,06:47:12,0
VegoStore,"1,309,620",2023-12-25,07:15:17,0
VegoStore,"1,309,620",2023-12-25,07:27:11,0
VegoStore,"1,309,620",2023-12-25,07:47:29,0
VegoStore,"1,309,620",2023-12-25,08:20:53,0
VegoStore,"1,309,620",2023-12-25,08:47:20,0
VegoStore,"1,309,620",2023-12-25,09:16:26,0
VegoStore,"1,309,620",2023-12-25,09:28:05,0
VegoStore,"1,309,420",2023-12-25,09:47:23,200
VegoStore,"1,309,420",2023-12-25,10:17:21,0
VegoStore,"1,309,420",2023-12-25,10:32:01,0
VegoStore,"1,309,420",2023-12-25,10:47:23,0
VegoStore,"1,309,120",2023-12-25,11:13:26,300
VegoStore,"1,309,120",2023-12-25,11:27:26,0
VegoStore,"1,309,120",2023-12-25,11:47:18,0
VegoStore,"1,309,120",2023-12-25,12:30:16,0
VegoStore,"1,308,120",2023-12-25,12:55:20,1000
VegoStore,"1,308,120",2023-12-25,13:18:07,0
VegoStore,"1,308,120",2023-12-25,13:29:56,0
VegoStore,"1,308,120",2023-12-25,13:47:32,0
VegoStore,"1,308,120",2023-12-25,14:14:32,0
VegoStore,"1,308,120",2023-12-25,14:28:25,0
VegoStore,"1,308,120",2023-12-25,14:47:08,0
VegoStore,"1,308,120",2023-12-25,15:16:54,0
VegoStore,"1,308,120",2023-12-25,15:28:44,0
VegoStore,"1,308,120",2023-12-25,15:47:20,0
VegoStore,"1,308,120",2023-12-25,16:21:05,0
VegoStore,"1,308,120",2023-12-25,16:47:23,0
VegoStore,"1,308,120",2023-12-25,17:13:51,0
VegoStore,"1,308,120",2023-12-25,17:27:22,0
VegoStore,"1,308,120",2023-12-25,17:47:13,0
VegoStore,"1,308,120",2023-12-25,18:19:45,0
VegoStore,"1,308,120",2023-12-25,18:31:41,0
VegoStore,"1,308,120",2023-12-25,18:47:18,0
VegoStore,"1,308,120",2023-12-25,19:13:19,0
VegoStore,"1,308,120",2023-12-25,19:27:21,0
VegoStore,"1,308,120",2023-12-25,19:47:21,0
VegoStore,"1,308,120",2023-12-25,20:16:47,0
VegoStore,"1,308,120",2023-12-25,20:28:38,0
VegoStore,"1,308,120",2023-12-25,20:47:15,0
VegoStore,"1,308,120",2023-12-25,21:13:39,0
VegoStore,"1,308,120",2023-12-25,21:27:22,0
VegoStore,"1,308,120",2023-12-25,21:47:26,0
VegoStore,"1,308,120",2023-12-25,22:15:01,0
VegoStore,"1,308,120",2023-12-25,22:29:18,0
VegoStore,"1,308,120",2023-12-25,22:47:16,0
VegoStore,"1,308,120",2023-12-25,23:16:02,0
VegoStore,"1,308,120",2023-12-25,23:27:43,0
VegoStore,"1,308,120",2023-12-25,23:47:29,0
VegoStore,"1,308,120",2023-12-26,01:10:07,0
