seller,stock,date,time,change
Dhabs,"53,021",2024-04-22,03:17:58,0
Dhabs,"53,021",2024-04-22,03:29:42,0
Dhabs,"53,021",2024-04-22,03:47:04,0
Dhabs,"53,021",2024-04-22,04:19:22,0
Dhabs,"53,021",2024-04-22,04:31:46,0
Dhabs,"53,021",2024-04-22,04:47:07,0
Dhabs,"53,021",2024-04-22,05:16:16,0
Dhabs,"53,021",2024-04-22,05:29:29,0
Dhabs,"53,021",2024-04-22,05:47:10,0
Dhabs,"53,021",2024-04-22,06:21:32,0
Dhabs,"53,021",2024-04-22,06:47:10,0
Dhabs,"53,021",2024-04-22,07:15:48,0
Dhabs,"53,021",2024-04-22,07:27:34,0
Dhabs,"53,021",2024-04-22,07:47:07,0
Dhabs,"53,021",2024-04-22,08:22:06,0
Dhabs,"53,021",2024-04-22,08:47:15,0
Dhabs,"53,021",2024-04-22,09:17:53,0
Dhabs,"53,021",2024-04-22,09:29:37,0
Dhabs,"53,021",2024-04-22,09:47:08,0
Dhabs,"53,021",2024-04-22,10:18:56,0
Dhabs,"53,021",2024-04-22,10:34:03,0
Dhabs,"53,021",2024-04-22,10:47:06,0
Dhabs,"53,021",2024-04-22,11:13:27,0
Dhabs,"53,021",2024-04-22,11:27:00,0
Dhabs,"53,021",2024-04-22,11:47:10,0
Dhabs,"53,021",2024-04-22,12:31:44,0
Dhabs,"53,021",2024-04-22,12:54:41,0
Dhabs,"53,021",2024-04-22,13:18:30,0
Dhabs,"53,021",2024-04-22,13:30:09,0
Dhabs,"53,021",2024-04-22,13:47:23,0
Dhabs,"53,021",2024-04-22,14:15:50,0
Dhabs,"53,021",2024-04-22,14:29:40,0
Dhabs,"53,021",2024-04-22,14:47:12,0
Dhabs,"53,021",2024-04-22,15:17:07,0
Dhabs,"53,021",2024-04-22,15:28:59,0
Dhabs,"53,521",2024-04-22,15:46:59,-500
Dhabs,"53,521",2024-04-22,16:20:18,0
Dhabs,"53,521",2024-04-22,16:47:03,0
Dhabs,"53,521",2024-04-22,17:13:40,0
Dhabs,"53,521",2024-04-22,17:28:00,0
Dhabs,"53,521",2024-04-22,17:47:12,0
Dhabs,"53,521",2024-04-22,18:19:40,0
Dhabs,"53,521",2024-04-22,18:31:52,0
Dhabs,"53,521",2024-04-22,18:47:02,0
Dhabs,"53,521",2024-04-22,19:14:19,0
Dhabs,"53,521",2024-04-22,19:27:18,0
Dhabs,"53,521",2024-04-22,19:47:03,0
Dhabs,"53,521",2024-04-22,20:17:22,0
Dhabs,"53,521",2024-04-22,20:29:02,0
Dhabs,"53,521",2024-04-22,20:47:05,0
Dhabs,"53,521",2024-04-22,21:14:13,0
Dhabs,"53,521",2024-04-22,21:27:30,0
Dhabs,"53,521",2024-04-22,21:47:16,0
Dhabs,"53,521",2024-04-22,22:16:54,0
Dhabs,"53,521",2024-04-22,22:31:38,0
Dhabs,"53,521",2024-04-22,22:47:13,0
Dhabs,"53,521",2024-04-22,23:16:52,0
Dhabs,"53,521",2024-04-22,23:28:26,0
Dhabs,"53,521",2024-04-22,23:47:09,0
Dhabs,"53,521",2024-04-23,01:11:40,0
Dhabs,"53,521",2024-04-23,02:02:05,0
Dhabs,"53,521",2024-04-23,02:34:59,0
Dhabs,"53,521",2024-04-23,02:47:24,0
Dhabs,"53,521",2024-04-23,03:17:40,0
Dhabs,"53,521",2024-04-23,03:29:21,0
Dhabs,"53,521",2024-04-23,03:47:11,0
Dhabs,"53,521",2024-04-23,04:19:42,0
Dhabs,"53,521",2024-04-23,04:32:32,0
Dhabs,"53,521",2024-04-23,04:47:09,0
Dhabs,"53,521",2024-04-23,05:15:15,0
Dhabs,"53,521",2024-04-23,05:28:13,0
Dhabs,"53,521",2024-04-23,05:47:21,0
Dhabs,"53,521",2024-04-23,06:23:22,0
Dhabs,"53,521",2024-04-23,06:47:14,0
Dhabs,"53,521",2024-04-23,07:14:55,0
Dhabs,"53,521",2024-04-23,07:27:10,0
Dhabs,"53,521",2024-04-23,07:47:19,0
Dhabs,"53,521",2024-04-23,08:20:15,0
Dhabs,"53,521",2024-04-23,08:32:51,0
Dhabs,"53,521",2024-04-23,08:47:08,0
